"No.","Time","Source","Destination","Protocol","Length","Info"
"5446","270.932404","36:46:14:5a:86:a7","Broadcast","ARP","60","Who has 192.168.61.38? Tell 192.168.61.104"
"5447","270.932405","ChongqingFug_39:62:2d","36:46:14:5a:86:a7","ARP","60","192.168.61.38 is at c8:94:02:39:62:2d"
"5448","271.248609","PCSSystemtec_d2:26:79","PCSSystemtec_8a:8f:e4","ARP","60","192.168.61.104 is at 08:00:27:d2:26:79"
"5449","271.248610","PCSSystemtec_d2:26:79","36:46:14:5a:86:a7","ARP","60","192.168.61.44 is at 08:00:27:d2:26:79"
"5450","271.614154","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=117/29952, ttl=64 (reply in 5451)"
"5451","271.617886","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=117/29952, ttl=64 (request in 5450)"
"5452","271.623081","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=117/29952, ttl=64"
"5453","272.341431","162.159.134.234","192.168.61.38","TLSv1.2","178","Application Data"
"5454","272.381466","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29223 Win=253 Len=0"
"5455","272.899864","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=118/30208, ttl=64 (reply in 5456)"
"5456","272.904894","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=118/30208, ttl=64 (request in 5455)"
"5457","272.909462","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=118/30208, ttl=64"
"5458","272.980646","192.168.61.38","203.17.244.55","TCP","60","[TCP Keep-Alive] 51964  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"5459","273.029253","162.159.134.234","192.168.61.38","TLSv1.2","202","Application Data"
"5460","273.070309","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29371 Win=252 Len=0"
"5461","273.148658","203.17.244.55","192.168.61.38","TCP","60","[TCP Keep-Alive] 443  >  51964 [ACK] Seq=0 Ack=2 Win=11 Len=0"
"5462","273.148659","192.168.61.38","203.17.244.55","TCP","60","[TCP Keep-Alive ACK] 51964  >  443 [ACK] Seq=2 Ack=1 Win=256 Len=0"
"5463","273.205819","203.17.244.55","192.168.61.38","TCP","66","[TCP Dup ACK 14#25] 443  >  51964 [ACK] Seq=1 Ack=2 Win=11 Len=0 SLE=1 SRE=2"
"5464","273.485236","162.159.134.234","192.168.61.38","TLSv1.2","173","Application Data"
"5465","273.518817","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29490 Win=252 Len=0"
"5466","273.934895","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=119/30464, ttl=64 (reply in 5467)"
"5467","273.938430","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=119/30464, ttl=64 (request in 5466)"
"5468","273.940444","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=119/30464, ttl=64"
"5469","274.950114","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=120/30720, ttl=64 (reply in 5470)"
"5470","274.957039","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=120/30720, ttl=64 (request in 5469)"
"5471","274.957039","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=120/30720, ttl=64"
"5472","276.327235","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=121/30976, ttl=64 (reply in 5473)"
"5473","276.333792","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=121/30976, ttl=64 (request in 5472)"
"5474","276.341820","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=121/30976, ttl=64"
"5475","276.493045","162.159.134.234","192.168.61.38","TLSv1.2","153","Application Data"
"5476","276.520676","2409:4050:2d17:a717:5919:d4b2:62b0:c143","2600:1901:1:304::","TLSv1.2","117","Application Data"
"5477","276.533638","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29589 Win=252 Len=0"
"5478","276.562578","2600:1901:1:304::","2409:4050:2d17:a717:5919:d4b2:62b0:c143","TCP","74","443  >  51927 [ACK] Seq=321 Ack=388 Win=289 Len=0"
"5479","276.682647","2600:1901:1:304::","2409:4050:2d17:a717:5919:d4b2:62b0:c143","TLSv1.2","114","Application Data"
"5480","276.723117","2409:4050:2d17:a717:5919:d4b2:62b0:c143","2600:1901:1:304::","TCP","74","51927  >  443 [ACK] Seq=388 Ack=361 Win=255 Len=0"
"5481","277.479675","PCSSystemtec_8a:8f:e4","36:46:14:5a:86:a7","ARP","42","Who has 192.168.61.104? Tell 192.168.61.44"
"5482","277.482728","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=122/31232, ttl=64 (reply in 5485)"
"5483","277.491678","PCSSystemtec_d2:26:79","PCSSystemtec_8a:8f:e4","ARP","60","192.168.61.104 is at 08:00:27:d2:26:79"
"5484","277.491679","36:46:14:5a:86:a7","PCSSystemtec_8a:8f:e4","ARP","60","192.168.61.104 is at 36:46:14:5a:86:a7"
"5485","277.491679","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=122/31232, ttl=64 (request in 5482)"
"5486","277.910093","PCSSystemtec_d2:26:79","PCSSystemtec_8a:8f:e4","ARP","60","Who has 192.168.61.44? Tell 192.168.61.160"
"5487","277.910115","PCSSystemtec_8a:8f:e4","PCSSystemtec_d2:26:79","ARP","42","192.168.61.44 is at 08:00:27:8a:8f:e4"
"5488","278.091255","162.159.134.234","192.168.61.38","TLSv1.2","137","Application Data"
"5489","278.091256","162.159.134.234","192.168.61.38","TLSv1.2","138","Application Data"
"5490","278.091256","162.159.134.234","192.168.61.38","TLSv1.2","107","Application Data"
"5491","278.091256","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29809 Win=256 Len=0"
"5492","278.145839","162.159.134.234","192.168.61.38","TLSv1.2","179","Application Data"
"5493","278.186409","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29934 Win=256 Len=0"
"5494","278.196029","162.159.134.234","192.168.61.38","TLSv1.2","95","Application Data"
"5495","278.234781","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=29975 Win=256 Len=0"
"5496","278.551621","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=123/31488, ttl=64 (reply in 5497)"
"5497","278.556849","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=123/31488, ttl=64 (request in 5496)"
"5498","278.851939","2409:4050:2d17:a717:5919:d4b2:62b0:c143","2404:6800:4002:824::200e","TCP","75","[TCP Keep-Alive] 52734  >  443 [ACK] Seq=12867 Ack=5180 Win=65024 Len=1"
"5499","278.926175","2404:6800:4002:824::200e","2409:4050:2d17:a717:5919:d4b2:62b0:c143","TCP","86","[TCP Keep-Alive ACK] 443  >  52734 [ACK] Seq=5180 Ack=12868 Win=99584 Len=0 SLE=12867 SRE=12868"
"5500","279.285890","192.168.61.38","35.186.224.40","TLSv1.2","82","Application Data"
"5501","279.393052","35.186.224.40","192.168.61.38","TCP","60","443  >  51926 [ACK] Seq=217 Ack=281 Win=272 Len=0"
"5502","279.510609","35.186.224.40","192.168.61.38","TLSv1.2","78","Application Data"
"5503","279.549587","192.168.61.38","35.186.224.40","TCP","60","51926  >  443 [ACK] Seq=281 Ack=241 Win=253 Len=0"
"5504","279.556091","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=124/31744, ttl=64 (reply in 5505)"
"5505","279.563873","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=124/31744, ttl=64 (request in 5504)"
"5506","280.521048","192.168.61.38","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"5507","280.556681","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=125/32000, ttl=64 (reply in 5508)"
"5508","280.562147","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=125/32000, ttl=64 (request in 5507)"
"5509","281.262573","PCSSystemtec_d2:26:79","PCSSystemtec_8a:8f:e4","ARP","60","192.168.61.104 is at 08:00:27:d2:26:79"
"5510","281.262574","PCSSystemtec_d2:26:79","36:46:14:5a:86:a7","ARP","60","192.168.61.44 is at 08:00:27:d2:26:79"
"5511","281.514977","192.168.61.38","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"5512","281.558367","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=126/32256, ttl=64 (no response found!)"
"5513","281.564298","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=126/32256, ttl=64 (reply in 5514)"
"5514","281.568990","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=126/32256, ttl=64 (request in 5513)"
"5515","281.574643","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=126/32256, ttl=64"
"5516","281.933147","104.199.241.202","192.168.61.38","TCP","65","4070  >  51914 [PSH, ACK] Seq=111 Ack=697 Win=6 Len=11"
"5517","281.933147","162.159.134.234","192.168.61.38","TLSv1.2","97","Application Data"
"5518","281.973127","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=30018 Win=256 Len=0"
"5519","281.973127","192.168.61.38","104.199.241.202","TCP","60","51914  >  4070 [ACK] Seq=697 Ack=122 Win=254 Len=0"
"5520","282.519008","192.168.61.38","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"5521","282.565390","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=127/32512, ttl=64 (no response found!)"
"5522","282.572067","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=127/32512, ttl=64 (reply in 5523)"
"5523","282.574986","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=127/32512, ttl=64 (request in 5522)"
"5524","282.580484","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=127/32512, ttl=64"
"5525","283.205611","192.168.61.38","203.17.244.55","TCP","60","[TCP Keep-Alive] 51964  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"5526","283.516443","192.168.61.38","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"5527","283.537687","203.17.244.55","192.168.61.38","TCP","60","[TCP Keep-Alive] 443  >  51964 [ACK] Seq=0 Ack=2 Win=11 Len=0"
"5528","283.537688","162.159.134.234","192.168.61.38","TLSv1.2","158","Application Data"
"5529","283.537688","203.17.244.55","192.168.61.38","TCP","66","[TCP Keep-Alive ACK] 443  >  51964 [ACK] Seq=1 Ack=2 Win=11 Len=0 SLE=1 SRE=2"
"5530","283.537688","192.168.61.38","203.17.244.55","TCP","60","[TCP Dup ACK 13#4] 51964  >  443 [ACK] Seq=2 Ack=1 Win=256 Len=0"
"5531","283.569178","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=128/32768, ttl=64 (no response found!)"
"5532","283.581919","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=128/32768, ttl=64 (reply in 5534)"
"5533","283.581919","192.168.61.38","162.159.134.234","TCP","60","52733  >  443 [ACK] Seq=1818 Ack=30122 Win=255 Len=0"
"5534","283.581920","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=128/32768, ttl=64 (request in 5532)"
"5535","283.583738","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=128/32768, ttl=64"
"5536","284.571378","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=129/33024, ttl=64 (no response found!)"
"5537","284.579769","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=129/33024, ttl=64 (reply in 5538)"
"5538","284.585341","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=129/33024, ttl=64 (request in 5537)"
"5539","284.591244","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=129/33024, ttl=64"
"5540","285.573593","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=130/33280, ttl=64 (no response found!)"
"5541","285.574840","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=130/33280, ttl=64 (reply in 5542)"
"5542","285.580983","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=130/33280, ttl=64 (request in 5541)"
"5543","285.584028","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=130/33280, ttl=64"
"5544","286.581145","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=131/33536, ttl=64 (no response found!)"
"5545","286.591843","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=131/33536, ttl=64 (reply in 5546)"
"5546","286.595312","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=131/33536, ttl=64 (request in 5545)"
"5547","286.601553","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=131/33536, ttl=64"
"5548","286.615494","PCSSystemtec_d2:26:79","36:46:14:5a:86:a7","ARP","60","Who has 192.168.61.104? Tell 192.168.61.160"
"5549","286.620802","36:46:14:5a:86:a7","PCSSystemtec_d2:26:79","ARP","60","192.168.61.104 is at 36:46:14:5a:86:a7"
"5550","287.597423","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=132/33792, ttl=64 (no response found!)"
"5551","287.614637","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=132/33792, ttl=64 (reply in 5552)"
"5552","287.614638","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=132/33792, ttl=64 (request in 5551)"
"5553","287.616389","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=132/33792, ttl=64"
"5554","288.608947","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=133/34048, ttl=64 (no response found!)"
"5555","288.619253","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=133/34048, ttl=64 (reply in 5556)"
"5556","288.621124","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=133/34048, ttl=64 (request in 5555)"
"5557","288.627216","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=133/34048, ttl=64"
"5558","289.660438","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=134/34304, ttl=64 (no response found!)"
"5559","289.667879","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=134/34304, ttl=64 (reply in 5560)"
"5560","289.671030","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=134/34304, ttl=64 (request in 5559)"
"5561","289.679218","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=134/34304, ttl=64"
"5562","290.255841","192.168.61.38","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"5563","290.367067","192.168.61.38","192.168.61.255","UDP","86","57621  >  57621 Len=44"
"5564","290.663907","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=135/34560, ttl=64 (no response found!)"
"5565","290.674377","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=135/34560, ttl=64 (reply in 5566)"
"5566","290.676980","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=135/34560, ttl=64 (request in 5565)"
"5567","290.685144","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=135/34560, ttl=64"
"5568","290.968443","2409:4050:2d17:a717:5919:d4b2:62b0:c143","2600:1901:1:388::","TCP","75","[TCP Keep-Alive] 52740  >  443 [ACK] Seq=4793 Ack=4474 Win=64512 Len=1"
"5569","291.004864","2600:1901:1:388::","2409:4050:2d17:a717:5919:d4b2:62b0:c143","TCP","86","[TCP Keep-Alive ACK] 443  >  52740 [ACK] Seq=4474 Ack=4794 Win=77312 Len=0 SLE=4793 SRE=4794"
"5570","291.253193","192.168.61.38","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"5571","291.271529","PCSSystemtec_d2:26:79","PCSSystemtec_8a:8f:e4","ARP","60","192.168.61.104 is at 08:00:27:d2:26:79"
"5572","291.271530","PCSSystemtec_d2:26:79","36:46:14:5a:86:a7","ARP","60","192.168.61.44 is at 08:00:27:d2:26:79"
"5573","291.664886","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=136/34816, ttl=64 (no response found!)"
"5574","291.667828","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=136/34816, ttl=64 (reply in 5575)"
"5575","291.673848","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=136/34816, ttl=64 (request in 5574)"
"5576","291.681478","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=136/34816, ttl=64"
"5577","292.253223","192.168.61.38","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"5578","292.625197","192.168.61.38","162.159.134.234","TLSv1.2","108","Application Data"
"5579","292.667211","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=137/35072, ttl=64 (no response found!)"
"5580","292.676265","162.159.134.234","192.168.61.38","TCP","60","443  >  52733 [RST] Seq=30122 Win=0 Len=0"
"5581","292.681110","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=137/35072, ttl=64 (reply in 5582)"
"5582","292.683821","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=137/35072, ttl=64 (request in 5581)"
"5583","292.691716","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=137/35072, ttl=64"
"5584","293.254280","192.168.61.38","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"5585","293.531957","192.168.61.38","203.17.244.55","TCP","60","[TCP Keep-Alive] 51964  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1"
"5586","293.749210","203.17.244.55","192.168.61.38","TCP","60","[TCP Keep-Alive] 443  >  51964 [ACK] Seq=0 Ack=2 Win=11 Len=0"
"5587","293.749210","192.168.61.38","203.17.244.55","TCP","60","[TCP Keep-Alive ACK] 51964  >  443 [ACK] Seq=2 Ack=1 Win=256 Len=0"
"5588","293.752738","203.17.244.55","192.168.61.38","TCP","66","[TCP Dup ACK 14#26] 443  >  51964 [ACK] Seq=1 Ack=2 Win=11 Len=0 SLE=1 SRE=2"
"5589","293.826606","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=138/35328, ttl=64 (no response found!)"
"5590","293.835873","192.168.61.44","192.168.61.104","ICMP","98","Echo (ping) request  id=0x078a, seq=138/35328, ttl=64 (reply in 5591)"
"5591","293.845885","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=138/35328, ttl=64 (request in 5590)"
"5592","293.845886","192.168.61.104","192.168.61.44","ICMP","98","Echo (ping) reply    id=0x078a, seq=138/35328, ttl=64"
"5593","294.309672","192.168.61.38","192.168.61.104","DNS","89","Standard query 0x156c AAAA gateway-us-east1-d.discord.gg"
"5594","294.309672","192.168.61.38","192.168.61.104","DNS","89","Standard query 0xd8c8 A gateway-us-east1-d.discord.gg"
"5595","294.309672","192.168.61.38","192.168.61.104","DNS","89","Standard query 0xa86b HTTPS gateway-us-east1-d.discord.gg"
"5596","294.312233","192.168.61.104","192.168.61.38","DNS","89","Standard query response 0x156c AAAA gateway-us-east1-d.discord.gg"
"5597","294.374383","192.168.61.104","192.168.61.38","DNS","169","Standard query response 0xd8c8 A gateway-us-east1-d.discord.gg A 162.159.135.234 A 162.159.130.234 A 162.159.133.234 A 162.159.136.234 A 162.159.134.234"
"5598","294.374383","192.168.61.104","192.168.61.38","DNS","135","Standard query response 0xa86b HTTPS gateway-us-east1-d.discord.gg HTTPS"
"5599","294.374383","192.168.61.38","162.159.135.234","TCP","66","52751  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"5600","294.412877","162.159.135.234","192.168.61.38","TCP","66","443  >  52751 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=8192"
